user_id,name,travel_style,budget_level,interest_culture,interest_nature,interest_food,interest_entertainment,outdoor_affinity
1425,Jacqueline Burns,Backpacker,Low,0.6054533535714605,0.921218209870352,0.44946011854919365,0.4164364370305491,0.7287070348174003
1426,Matthew Smith,Adventure,Medium,0.33641452597817667,0.8944627532345668,0.4239583436408393,0.5216858170766328,0.9359103673145368
1427,Beth Alvarado,Luxury,High,0.8374823131805739,0.5088127143889418,0.9312851031546376,0.46821215575751013,0.5692257150234521
1428,Renee Austin,Family,Medium,0.6645564402462047,0.5941122868440794,0.6626100035291607,0.9676153108114685,0.6699728630064015
1429,Clifford Shepard,Backpacker,Low,0.5097650526542727,0.7572681738257057,0.45510573141189986,0.38606006249483815,0.7805738812998899
1430,Phillip Obrien,Adventure,Medium,0.32794476827386465,0.9032833546298782,0.35184601543693567,0.503351768018219,0.8123086068269674
1431,Debra Holmes,Backpacker,Low,0.7073684284468968,0.9540061298189034,0.3886108607609468,0.43906435177767655,0.8410972143811619
1432,Kimberly Ward,Adventure,Medium,0.6051196211503221,0.8539231655104149,0.501224160141532,0.65420651617281,0.801907790805109
1433,Eric Garner,Backpacker,Low,0.7628972669108315,0.8961252123375805,0.5171365497336298,0.45889335811054,0.8043310292813313
1434,Morgan Garcia,Backpacker,Low,0.6621532797853813,0.7673452153715172,0.5856612585568696,0.5583696681781157,0.7464054544554584
1435,Nicole Gray,Backpacker,Low,0.5632080365140325,0.8749859216198912,0.3999469861031717,0.4920752744856829,0.9632467725194465
1436,Lisa Hudson,Backpacker,Low,0.7644062799916881,0.9972654955733914,0.3424368199791808,0.3699159563954576,0.985113925444628
1437,Deborah Mitchell DVM,Adventure,Medium,0.3390829101547034,0.7044995501131409,0.3483300069769267,0.6988038350146745,0.8359999233221374
1438,Dr. Stephen Cervantes DVM,Backpacker,Low,0.7393670905722045,0.6081606442752825,0.5417955929033837,0.38310763466088726,0.9587004749319195
1439,Robert Lynch,Backpacker,Low,0.6747022881127636,0.8696878529789587,0.38859741954385596,0.31043975996050505,0.8227748721356192
1440,Yolanda Jensen,Backpacker,Low,0.7235910998454835,0.9201456753821381,0.48280958087705017,0.4819536675969657,0.8812778547960776
1441,Samantha Potts,Adventure,Medium,0.47000096564927896,0.7826340039371527,0.3795104754421642,0.5608576837846613,0.8898296405464425
1442,Thomas Martinez,Backpacker,Low,0.4364549356358829,0.8874414962760782,0.38549467519276426,0.3590860890626164,0.823827496083218
1443,Harold Thomas,Luxury,High,0.8335433069232061,0.3485853357337886,0.7795646890371161,0.6148677286416115,0.36106065674454146
1444,Diane Mueller,Luxury,High,0.9521687611494419,0.3734894811325684,0.7648374438530157,0.41424486010913664,0.4493928907762179
1445,Eric Glover,Family,Medium,0.5676522612863999,0.6828124677291538,0.5532445504973036,0.7008892536922475,0.6432191395691238
1446,Nicole Arnold,Adventure,Medium,0.35437309894692826,0.8492948663515654,0.36425287582187604,0.41802195050649477,0.8651006676252271
1447,Michelle Murphy,Luxury,High,0.8839732293736985,0.41349016546857775,0.6575337883961243,0.4036966353622058,0.5424471147072638
1448,David Jackson,Luxury,High,0.8424866568883064,0.3347687652306982,0.8341943753260143,0.5262614507929296,0.32608186820767626
1449,Judith Richards,Luxury,High,0.6752234265916303,0.3712077409758575,0.8633135133704629,0.505522429978543,0.3036209805901854
1450,Marc Daniels,Backpacker,Low,0.6423037957435889,0.9851481976007239,0.5357883212372987,0.44135176781344254,0.8720204877693112
1451,Adam Moore,Adventure,Medium,0.6313512582406584,0.7968936200091423,0.37117630909714117,0.4787900837098221,0.9008842079430426
1452,Mark Hill,Family,Medium,0.5509657621548887,0.42711855833124507,0.7170742101319942,0.9223880514683815,0.4868493595359159
1453,Jonathan Bennett,Family,Medium,0.527977570316318,0.7556477422909772,0.753567667448222,0.8101727993238569,0.6074516637440783
1454,Gabriel Brady,Adventure,Medium,0.4982868040313102,0.7939752221466465,0.5260998413728744,0.46601987643540754,0.8777062296012085
1455,Todd King,Adventure,Medium,0.5897689361077261,0.8211433015742498,0.3644233507225072,0.506790517249671,0.8568208298454867
1456,Sean Anderson,Luxury,High,0.8973331654262626,0.3008279547400686,0.7816669880671056,0.5543437787344436,0.5946232135906893
1457,Danny Townsend,Backpacker,Low,0.43199299311870193,0.6359303010288336,0.5363014885412258,0.47980906552147967,0.8256276971447964
1458,James White,Backpacker,Low,0.42157303313634853,0.8066186041557049,0.5018957901521406,0.3448647955670833,0.7311518158332783
1459,Stephen Martin,Luxury,High,0.6404112985965034,0.4438832782147039,0.6785930609611674,0.5005720608749854,0.3520716432454319
1460,Angelica Clark,Adventure,Medium,0.6418469852607341,0.7691484512054563,0.3982698881766378,0.46296785269149915,0.8983751918921647
1461,Gabriella Simon,Luxury,High,0.8685472035587183,0.40926325992705664,0.9594555713204413,0.46575707373136566,0.5412327738183395
1462,Tara Martinez,Family,Medium,0.4381543567650661,0.5594236896576511,0.551045792343355,0.7018882001830196,0.4789738524491633
1463,Nicole Aguilar,Family,Medium,0.5234232795281396,0.7790931216025222,0.5379110425841015,0.9894768539400796,0.4691915920642792
1464,Daniel Galvan,Family,Medium,0.5016909778518465,0.4572325581669256,0.757366755573872,0.7235443596945853,0.5976566212680526
1465,Thomas Carlson,Family,Medium,0.5415268928172623,0.5983277890594156,0.7196713742276863,0.6351091656493763,0.6004541985873715
1466,Diana Lester,Adventure,Medium,0.32311527880794566,0.7421960017701,0.5149895810106094,0.5311844944733852,0.8807097241627377
1467,Margaret Hoffman,Luxury,High,0.8027080162871152,0.2506181244785509,0.7906481825242162,0.7054461195846627,0.37747930736614904
1468,Benjamin Woodward,Backpacker,Low,0.7968063877587344,0.874660169341615,0.6365427085220794,0.4244542819681637,0.9303582769377565
1469,Denise Hernandez DDS,Luxury,High,0.649164473016898,0.28122823716802486,0.7607807698460878,0.7382979513303053,0.4038798152363791
1470,Kayla Kelly,Family,Medium,0.612794288441045,0.6344729416353366,0.6071725904510409,0.8308213366854177,0.5026796778369239
1471,Jose Gardner,Luxury,High,0.9971215912744058,0.25087298145300435,0.6289393535344229,0.7514122996828624,0.3905503982678685
1472,Brandon Zavala,Family,Medium,0.4987017188986699,0.5565817083177885,0.578633891605039,0.7372176023172041,0.5232101201759629
1473,Kyle Richards,Family,Medium,0.5534608582704376,0.7774260868627908,0.5125641181516326,0.8012273290528112,0.5752674366495154
1474,Michelle Cline,Adventure,Medium,0.319663409448571,0.8720498754805648,0.5560889785583871,0.47257831843577097,0.9752584697047875
1475,Ronald Garcia,Luxury,High,0.8929818516534919,0.5732452884674613,0.8628790646560249,0.5756116975921792,0.3134643049418154
1476,Nicole Schaefer,Adventure,Medium,0.4881184890766299,0.7086990233007844,0.5069463213986285,0.5445511760728774,0.8248690634884822
1477,Chad Mcdaniel,Luxury,High,0.6257962721823385,0.4297174158834294,0.8488117917008037,0.6022969193421778,0.5451306399007845
1478,Maria Mclaughlin,Adventure,Medium,0.5462497586732507,0.7038269439122291,0.5085688967243207,0.5253997650761055,0.9131114966452775
1479,Barbara Peters,Family,Medium,0.505070984298123,0.7668394020687177,0.5401924600249344,0.868604722912415,0.40130787398697415
1480,Dr. Kathleen Cook,Adventure,Medium,0.3450016532952366,0.7284652690442723,0.3999022899156732,0.5120698858117242,0.8428600144645757
1481,Paul Jackson,Family,Medium,0.5328742294125891,0.413670235616435,0.5958956186765902,0.9241731654292682,0.6069104604585606
1482,Megan Horn,Family,Medium,0.6094350772250571,0.5243892085532134,0.5298991766230328,0.7089868736132384,0.6495355900555477
1483,John Mack,Adventure,Medium,0.49753880589662447,0.7029101064769127,0.3420134436402687,0.49662417259487973,0.91571706971859
1484,Jason Wright,Luxury,High,0.9773429194839527,0.3460334693137603,0.9650336871699292,0.7122087211028088,0.5266311817546743
1485,Aaron Moses,Family,Medium,0.5880351451155533,0.6552012940864993,0.6886164161076747,0.8214912925593445,0.6959242055448667
1486,Robert White,Family,Medium,0.6330839165177563,0.7489851260334697,0.5646919288177548,0.6335216636380243,0.5448683309795797
1487,Diane Lopez MD,Backpacker,Low,0.7316727119799671,0.7775134317129343,0.5283412102177251,0.4581212815540375,0.7114608351272173
1488,Madison Barry,Family,Medium,0.6484129857322756,0.46300021923032153,0.6782995201779788,0.8374442177785657,0.4492554892169076
1489,Randy Rodriguez,Luxury,High,0.9920207771905939,0.357487667861215,0.6909686914894118,0.46852981778175,0.5002805140749705
1490,John Russell,Family,Medium,0.5930656368962253,0.4352024110045809,0.7680603750495312,0.7557065587236194,0.4940108219291074
1491,Craig Welch,Backpacker,Low,0.5560264262990513,0.9454308012556584,0.6717043900791568,0.39103596493488185,0.9591807422379864
1492,Megan Alvarado MD,Family,Medium,0.6792423017034285,0.49830012487435515,0.6730877450362938,0.7098178338961778,0.6472283471453122
1493,Stefanie Haynes,Luxury,High,0.8259276651545584,0.3356813725087672,0.729073482831128,0.6579625295459668,0.5554453347941981
1494,Jennifer Morrow,Family,Medium,0.6559518935940167,0.505838844752412,0.6558505564294943,0.7802146156268304,0.4034934698509289
1495,Denise Fletcher,Family,Medium,0.5984572972438524,0.6367657617676281,0.7208839696350264,0.8285358113812309,0.4200250764552271
1496,Jennifer Noble,Luxury,High,0.838589831017581,0.30999167678945605,0.6318580516139063,0.5718410973794188,0.4662967794250966
1497,Billy Bradford,Backpacker,Low,0.6881734808903113,0.8575082432404979,0.4331273444366688,0.5264617586725682,0.8946085127599106
1498,David Johnson,Family,Medium,0.5660283102361204,0.40455586723542114,0.7089521550430667,0.7504167164436626,0.6827829130475966
1499,Christopher Johnson,Adventure,Medium,0.5350777878125248,0.7756545945457808,0.36111521798329993,0.5021154513032647,0.8953135887160037
1500,Dana Henderson,Backpacker,Low,0.6059717981569932,0.6661481702052744,0.6910851251301999,0.33237736648949817,0.9795832418963116
1501,Melissa Montes,Adventure,Medium,0.5101441927277992,0.9174730815508253,0.43081448939177636,0.5890103732627314,0.8681151874842238
1502,Jessica Fletcher,Backpacker,Low,0.6312919144678055,0.7992518696735922,0.5318145476599924,0.3859981743861069,0.8100873495450985
1503,Ronnie Campbell,Luxury,High,0.6209105489088823,0.3013828518692065,0.6296987437322182,0.4415098834538963,0.5438785216181811
1504,Jennifer Walker,Luxury,High,0.8635771175738971,0.3090230995261602,0.9486182722832506,0.5939969138309998,0.3916729377983477
1505,Sarah Mcintyre,Backpacker,Low,0.5527832076181076,0.825720425867932,0.34581314733053925,0.5990971508437652,0.8276667633090152
1506,Courtney Knight,Backpacker,Low,0.6840839393265059,0.745559762598133,0.633309722011503,0.4362812173081275,0.9158675239796304
1507,Kristina Johnson,Luxury,High,0.9384476742220447,0.49428719471124394,0.6846867113847863,0.4581144038983147,0.3948877046176873
1508,Rebecca Davies,Adventure,Medium,0.40273262982682345,0.83683816268399,0.3090060677152009,0.5191682588698697,0.9142640030866206
1509,Dave Perez,Adventure,Medium,0.5066944179760258,0.9457321978533063,0.46413829277067015,0.41223550403065545,0.8630016550379549
1510,Kristen Mason,Family,Medium,0.6851781897793372,0.7436521439004934,0.5685066842536544,0.6880439320076654,0.4603518901341702
1511,Shirley Crawford,Adventure,Medium,0.6410664612406882,0.9324650296758846,0.4178205342672683,0.5513142112896301,0.8928663489590306
1512,Margaret Gilbert,Backpacker,Low,0.6020112184595068,0.6121986191411017,0.35272414939898367,0.5659768788506838,0.925503930109427
1513,Amber Perez,Backpacker,Low,0.6068601449135509,0.747999554383991,0.596311946864269,0.5352561537696239,0.9289855570609478
1514,Kyle Garcia,Family,Medium,0.46135130160783877,0.5351879916961916,0.6409536304951025,0.7323171965710622,0.6264820600474986
1515,Allen Mcdonald,Backpacker,Low,0.4552928347141349,0.7596161808193216,0.691965773112952,0.36776442388007274,0.8836475976829687
1516,Virginia Johnson,Backpacker,Low,0.4284098270597307,0.7951506423992238,0.580865731459325,0.4539659927483456,0.9616318191239743
1517,Mark Burns,Backpacker,Low,0.434499668521586,0.9746262446632025,0.45127853981128757,0.47292166543609,0.9376009378390588
1518,Dalton Villarreal,Backpacker,Low,0.6864658152710446,0.6541675399271312,0.4165174988822021,0.34341319084095595,0.9433691675204073
1519,Teresa Brady DVM,Luxury,High,0.8869614221620841,0.577319358898261,0.8111088836275508,0.6160116769042752,0.43831007042934356
1520,David Mclaughlin,Backpacker,Low,0.5902620123699669,0.8411230129067038,0.6943966288682637,0.5813293677954672,0.9586458874879364
1521,Melissa Rojas,Adventure,Medium,0.4871396733168172,0.8972332981532394,0.5685200168808642,0.5178852294974059,0.9923524956690938
1522,Jennifer Mann,Backpacker,Low,0.6404330661572863,0.8839218853089488,0.6802368052303753,0.3733848822156798,0.9238392934715927
1523,Danielle Campbell,Backpacker,Low,0.5074228562482564,0.9106427359185563,0.5208889120695386,0.4982921461949027,0.7968703205733703
1524,James Dixon,Backpacker,Low,0.6469417003952269,0.7619643257079376,0.3793490159390805,0.5884921476945912,0.8534402620127852
1525,Shelly Riley DDS,Family,Medium,0.5233141580668175,0.5420527056102866,0.6221492895401375,0.7636786575142599,0.5632540347825861
1526,Timothy Brewer,Backpacker,Low,0.5988615263531487,0.6539143139669752,0.4984301914002124,0.3507311701261954,0.7378407358887296
1527,Matthew Nelson,Adventure,Medium,0.5419800052590816,0.8978470174373753,0.4205381011000091,0.6726942675744592,0.9275860979159332
1528,David Morton,Family,Medium,0.5105687407083142,0.7840047523276502,0.7461383870474946,0.9415793852058174,0.4516582802277263
1529,Christian Ali,Backpacker,Low,0.5142506398734309,0.7083636892987485,0.6421632648417152,0.3095654385625776,0.7228299966942322
1530,Kevin Holmes,Backpacker,Low,0.47994918985977747,0.6927438455531394,0.61917727570132,0.46893797816761407,0.7017311983878903
1531,Ryan Reynolds,Backpacker,Low,0.5631539707401436,0.6455781077778174,0.5704567154405829,0.5106291565138473,0.9162679657156293
1532,Scott Morgan,Family,Medium,0.40001584807968904,0.7815683215386889,0.7442626301163989,0.9615926786357141,0.40469298859223024
1533,Carlos Padilla,Adventure,Medium,0.6239154114752419,0.9511657428876096,0.32798621541659057,0.6216334086755793,0.9919833379284182
1534,Sherry Hester,Family,Medium,0.5711684213873819,0.7782518710995988,0.6328811365203308,0.8397174265241915,0.5429014880483098
1535,Lauren Gomez,Adventure,Medium,0.3304338907062029,0.8503359102476045,0.5060857324156315,0.6375719615266711,0.9166037294888273
1536,Michael Petersen,Adventure,Medium,0.6767965787535486,0.7192957669580751,0.4207111618624123,0.40703770651634635,0.8658833314748886
1537,Colin Johnson,Backpacker,Low,0.7643179722039796,0.9386217289861611,0.3509998906687943,0.3279091124222687,0.8767802016270001
1538,Shawn White,Backpacker,Low,0.5065510565720096,0.9597812338215341,0.6709465637846214,0.4207834315020488,0.9670907671340561
1539,Alicia Gonzales,Backpacker,Low,0.69472673273188,0.7903768870190897,0.34903326260287315,0.5783802603711065,0.836228978013261
1540,Jeffery Wells,Family,Medium,0.5101521443293876,0.4075523514304939,0.5301591076075508,0.7984877917959697,0.6069893071379087
1541,Katie Armstrong,Backpacker,Low,0.6781953836710601,0.8794542357727824,0.5815743629311323,0.4477565562061525,0.9744658450364512
1542,John Jones,Backpacker,Low,0.5801060773986553,0.6797523276042508,0.4230620349425346,0.312700347755491,0.8900605880848511
1543,Walter Lin,Luxury,High,0.721662101794186,0.5083258086657285,0.7308884732645815,0.4968783568052569,0.3507173247401117
1544,Sydney Cardenas,Family,Medium,0.4389118773970081,0.5815015041001415,0.6520790348231583,0.8749559650742857,0.5899850446998987
1545,Sharon Anderson,Adventure,Medium,0.3179005735704952,0.7889322174338191,0.3840402356326139,0.4438050716776325,0.8578356507712886
1546,Danielle Peterson,Backpacker,Low,0.6087537847709914,0.8654817915705024,0.45244020544472563,0.5158410693940143,0.800849601573874
1547,Jake White,Backpacker,Low,0.6164752223428098,0.6094865441223162,0.33191564945360014,0.4253908630759581,0.982873813417527
1548,Steven Fox,Family,Medium,0.4264379708501673,0.7385272051123495,0.7196902311824543,0.8443786102810613,0.6460878881827532
1549,Carl Wright,Backpacker,Low,0.4886004203415411,0.8048093556435038,0.5195367022373895,0.4614979116029736,0.8695221374440316
1550,Daniel Butler,Adventure,Medium,0.6608982492384925,0.9627151109676818,0.5404250432725881,0.6830284321795856,0.8196989283358806
1551,Andrew Boyd,Backpacker,Low,0.598022378261834,0.9386137972493621,0.502066284609093,0.5244104218024765,0.7416879715746748
1552,Paula Estes,Backpacker,Low,0.692710438015069,0.6658936035550896,0.4405423738619707,0.3794598773440714,0.8049585082667435
1553,Joseph Moreno,Family,Medium,0.5103541543428403,0.6221053290431762,0.5299795631163229,0.9220070772938511,0.5109665876944375
1554,Kristine Perry,Family,Medium,0.6176168804985498,0.4838643688446802,0.765402495486005,0.8464897006427812,0.5286175425254445
1555,Richard Carter,Luxury,High,0.9769203751604827,0.5020272816526501,0.6832098250932995,0.5350843098896898,0.5429022774264219
1556,Francis Nelson,Family,Medium,0.6297352878147173,0.576480440885173,0.7149428787926502,0.7545974891455655,0.4633788750814589
1557,Allen Thompson,Family,Medium,0.6928041776796382,0.5242403885581319,0.6382908776637619,0.8696005484279414,0.5624518846367463
1558,Mary Hayes,Adventure,Medium,0.6046970825878064,0.7174891611587071,0.5995263701771322,0.6257207361158401,0.9727806632588226
1559,Matthew Morgan,Family,Medium,0.6568855384140286,0.4449531899714838,0.6043213506677947,0.9505683774417971,0.46049656338006767
1560,Ricardo Bryant,Luxury,High,0.9152475759780876,0.5341944622573185,0.6650608872759602,0.7417383931130862,0.5060303386791509
1561,Sabrina Nguyen,Backpacker,Low,0.7321000771125541,0.7676996997275863,0.3775975824893589,0.38545580298318405,0.8515492054879944
1562,April Williams,Backpacker,Low,0.7222323305764935,0.9165410894609338,0.5325466228818299,0.5342356450096428,0.7575320374881013
1563,Nicholas Fowler,Luxury,High,0.94945352905388,0.23022179750510785,0.6986753718975989,0.6781275798497539,0.42283438128819273
1564,Jesse Strong,Adventure,Medium,0.4191919178649078,0.7035614040008078,0.3901966921682232,0.5734225147554495,0.8751876750806586
1565,Bradley Love,Backpacker,Low,0.7506392475340076,0.9649940216921474,0.40638962586164484,0.4386421419809702,0.8647432045724354
1566,Bryan Collins,Adventure,Medium,0.6994469276657538,0.770622174652458,0.5180939614037446,0.5134093186699585,0.8016216393772427
1567,Denise Watkins,Luxury,High,0.7842264030249023,0.3953339652017338,0.609027878629377,0.674770966709721,0.38820101657848594
1568,Dale Bowen,Family,Medium,0.49027572194962565,0.4668537259477229,0.6221521215796626,0.6929093459162003,0.5604402930757504
1569,Tracy Knapp,Luxury,High,0.8033623906578509,0.262951405947547,0.868389883794314,0.7015750737765697,0.33311827027498014
1570,Dominic Montgomery,Backpacker,Low,0.42834868026194944,0.8392729782168009,0.4057617191718581,0.45828733705161234,0.8552383028152873
1571,April Forbes,Adventure,Medium,0.5196332890274891,0.8748995439154947,0.42049593772931404,0.684723880954845,0.9554371818879219
1572,Jessica Williams,Backpacker,Low,0.7376838343104929,0.772958544074036,0.6314668574134376,0.5468664204880506,0.7566610560288562
1573,Adam Cunningham,Family,Medium,0.4871928907919593,0.5189970679970674,0.5889044230641742,0.8902272990239792,0.46894781253776086
1574,David Shelton,Luxury,High,0.8860947413930532,0.2684738975340501,0.6417929581231339,0.4950064482376241,0.4139701566968112
1575,Jennifer Jacobs,Backpacker,Low,0.41782801628505234,0.9882293330509442,0.5864252213678232,0.3969582195973008,0.7956091771856192
1576,Maria Powell,Backpacker,Low,0.6504979291052132,0.6585492266355871,0.3755719255059809,0.5578303748500653,0.7768764771667217
1577,Kayla Cook,Backpacker,Low,0.7485087403800469,0.865259131759929,0.4366847517366753,0.5051098637173862,0.7059049646144241
1578,Joanna Decker,Family,Medium,0.5461048121548718,0.7252728589137846,0.7863912956019405,0.9703154197978273,0.6727795130366022
1579,Jonathan Brown,Backpacker,Low,0.5440568456555752,0.7860141298922692,0.5759584013253443,0.5651993330613561,0.7620958909000358
1580,Karen Boyd,Adventure,Medium,0.6260720927879556,0.9936568045534704,0.5640755319845061,0.483981198907572,0.8211911822688096
1581,Susan Johnson,Luxury,High,0.7164893274313104,0.4456734895938157,0.921728130438869,0.7597001227926259,0.4871260153107698
1582,Nicholas Sexton,Luxury,High,0.6745267106074134,0.23989048154134718,0.745329790227604,0.6005403974534984,0.31301915357356824
1583,Richard Ayala,Backpacker,Low,0.47167186985012904,0.8588280665035495,0.48570894772973594,0.4485952940801726,0.8283075364100383
1584,Dr. Holly Clements MD,Adventure,Medium,0.38589405004862526,0.8549992779531623,0.5208052105096008,0.5670533239403688,0.9858041771433602
1585,Richard Rodriguez,Backpacker,Low,0.5854703223092712,0.6354089260858914,0.5435996444207714,0.3864635905344318,0.7480927118546706
1586,Sandra Maxwell,Backpacker,Low,0.6129241053519643,0.630348656489619,0.5792861813977891,0.48713165719525586,0.7567051848239491
1587,Leslie Stewart,Backpacker,Low,0.688129166591424,0.8117742962165106,0.45819563047342804,0.39670153742428305,0.8831181599932161
1588,Cindy Chase,Adventure,Medium,0.5686979361909934,0.7224237710908946,0.4382054920446401,0.6672472394531883,0.8188924851602174
1589,Edward Rivera,Adventure,Medium,0.6796277574581685,0.7234823442189627,0.5800239961348664,0.5089397770778387,0.9689418334151725
1590,Theresa Key,Backpacker,Low,0.5763420450810064,0.853697236391017,0.6097909677103933,0.3101367452844746,0.8779467986581403
1591,Lonnie Walker,Luxury,High,0.7383798071452812,0.3391874664620866,0.7876241360884615,0.5336545647504694,0.3322083355352003
1592,Krista Wilson,Luxury,High,0.6133751942244391,0.3880996341315017,0.9817790779411955,0.4462700894592466,0.5838793479009246
1593,Paige Dillon,Family,Medium,0.5912496408802489,0.6581111021294253,0.7480182945188847,0.6427679457519285,0.5514262970696625
1594,Anthony Mcpherson,Family,Medium,0.5760461335220691,0.7331116284093179,0.5216815127034055,0.8762804157996664,0.5602083191154152
1595,Mitchell Woods,Backpacker,Low,0.5361099928936124,0.8483330531096771,0.6563981498577058,0.44885277783033456,0.9474169492230761
1596,Mariah Davies,Backpacker,Low,0.44095778511727063,0.6246022945834554,0.32053374852947103,0.41404504258730096,0.8011713252507526
1597,April Meza,Family,Medium,0.6228464504754597,0.42034158753349593,0.5663369788667045,0.7097047400635599,0.5642835952428428
1598,David Hicks,Luxury,High,0.6535764877600001,0.5775155556831832,0.9216811629191124,0.47226196083646815,0.42197034237164727
1599,Anthony Crawford,Backpacker,Low,0.7164016296261629,0.8040851665912488,0.3511398947973868,0.5216976189468732,0.8190663934674757
1600,Rhonda Mcbride,Backpacker,Low,0.5501994488082881,0.7991026254427586,0.43724620656680374,0.37257173177752734,0.8195506086411941
1601,Jill Payne,Luxury,High,0.9089991384385255,0.2683779574270343,0.6175618454522549,0.6614794771620317,0.5321808386471016
1602,Heather Brown,Adventure,Medium,0.49740367306423994,0.7616104554069956,0.521168303174948,0.6099139231463011,0.8492541468206347
1603,Michael Nolan,Adventure,Medium,0.34174858323313156,0.9948064718773977,0.5580743432932393,0.6063695936437226,0.9877499776559666
1604,John Villarreal,Family,Medium,0.4571370991090138,0.5768624552451247,0.5214509072994906,0.7558629689152462,0.6224809059211626
1605,Mark Dunn,Backpacker,Low,0.5321176701872536,0.8381422890041248,0.6488818115995579,0.31427495776383374,0.8156411304099206
1606,David Dixon,Luxury,High,0.8781417002927479,0.24228982417245395,0.8659231034320978,0.514472348319163,0.3596750441211674
1607,Danny Lewis,Adventure,Medium,0.30740983069838235,0.8313331815668706,0.30648809773853813,0.5450779144312987,0.9002094755588836
1608,Scott Green,Backpacker,Low,0.45286471101000947,0.7505550150937901,0.5689051759730264,0.5347187425933377,0.8592251807164426
1609,Ronald Osborne,Family,Medium,0.4601849113373958,0.5149321332910598,0.5485686830157075,0.6997181400018445,0.4674660340676595
1610,Susan Chavez,Backpacker,Low,0.6250755023162918,0.9779789683286018,0.3782282588406092,0.4925027130484487,0.9451777806962569
1611,Michele Randolph,Family,Medium,0.47650109575032273,0.5050200920080001,0.5117759159213,0.7221776906193926,0.623381103701014
1612,Shelly Johnson,Luxury,High,0.6877181130019323,0.4824929994127128,0.9130606251291506,0.5821273640247714,0.5094223015435946
1613,Brenda Harrington,Backpacker,Low,0.46396529800965103,0.7592597974091626,0.5319871280812571,0.5844159845558671,0.7206252856266031
1614,Scott Mcdonald,Backpacker,Low,0.5315679112842898,0.8033246777106778,0.30959017895061264,0.3939076064104744,0.9459604442581016
1615,James Williams,Family,Medium,0.5351747478448352,0.5142100286861359,0.5894127568374068,0.7532405734362337,0.6506712129893681
1616,Nicole Lambert,Adventure,Medium,0.4754621525401498,0.8180058516243285,0.5539652327459588,0.5280715961908911,0.9104036344591303
1617,Stephanie Howe,Luxury,High,0.89740101431163,0.4127953273083127,0.9236138200961367,0.712293092011468,0.3645014304810086
1618,Kimberly Mayer MD,Family,Medium,0.6400163223854114,0.538442896312958,0.5517827338706823,0.6010528622318353,0.5352710959279444
1619,Sandra Freeman,Backpacker,Low,0.6219639335301637,0.6752164370355143,0.64386621906659,0.3773265646884329,0.767928881526295
1620,Shannon Yoder,Backpacker,Low,0.5995404094977097,0.6860340915140372,0.4087442906903663,0.35091157174657345,0.91553805349695
1621,Jennifer Thompson,Family,Medium,0.5386985492377847,0.685634809074007,0.7207806175812337,0.6553102110711234,0.6898534074503611
1622,Carl Rogers,Adventure,Medium,0.3817933844783294,0.755849510723821,0.3376983436738748,0.4415135687625755,0.9496323598057392
1623,Courtney Elliott,Backpacker,Low,0.7131736690959469,0.8985019577400821,0.5418450854020886,0.5059099819736038,0.7055067173137425
1624,James Luna,Backpacker,Low,0.6551288717037641,0.6037379813944976,0.31319077747303736,0.5555663947411149,0.9052074585076215
1625,Courtney Burns,Backpacker,Low,0.6751851360474836,0.9169826676557054,0.4227177132440405,0.31081121324975625,0.9798337374063204
1626,Kaitlin Johnson,Backpacker,Low,0.44259270531388256,0.7967427485572589,0.6073871182656535,0.36649419438526776,0.780847015040009
1627,Andrea Johnson,Luxury,High,0.9966692211326713,0.278961493492217,0.8302080867864496,0.7701058566627857,0.34406897066333375
1628,Jeanette Frye,Adventure,Medium,0.6789908937582498,0.9653715961174787,0.36436695639900063,0.590216516803295,0.952178294592248
1629,Brenda Miller,Adventure,Medium,0.37216952883254817,0.929807769855789,0.4016403509781339,0.4526879396704007,0.884275388242771
1630,Jessica Preston,Family,Medium,0.5394549411112156,0.6150092400812195,0.7985478230600365,0.7596437198229704,0.5846202264127719
1631,Lori Mullins,Backpacker,Low,0.557114258531482,0.8782563013781632,0.6751547904379533,0.46270768514769645,0.9305199786846339
1632,Destiny Robinson,Luxury,High,0.6844632149727707,0.400852656367813,0.6080046894515099,0.5011419915050236,0.4552203869474898
1633,Mark Hughes,Luxury,High,0.7058185144904167,0.4056123277903478,0.8292596991924983,0.7703006772221223,0.4936036869751823
1634,Heather Rush,Backpacker,Low,0.7721404708532271,0.9139531933551177,0.380003568445099,0.33925270840464594,0.9027434907228199
1635,Edward Craig,Family,Medium,0.6369020841378267,0.6955220200314747,0.6875634601572546,0.9945528686515569,0.5600769190331226
1636,Jesse Roberson,Luxury,High,0.9313094259263953,0.3007413449382836,0.9109208592575673,0.7828428384000206,0.5090386541893024
1637,Anthony Walters,Family,Medium,0.5381158527025122,0.5457639463981614,0.6059014252915509,0.8545490822838362,0.6253819350813238
1638,Robert Moore,Family,Medium,0.45952303035806885,0.5975948720573965,0.7374920216549189,0.7902816312756225,0.5609869839206482
1639,Craig Randolph,Family,Medium,0.5983795918795274,0.5637379683529571,0.7686238133582657,0.6650268274653914,0.6986549345770974
1640,Lauren Rivera,Luxury,High,0.6059799884416955,0.5560075604595058,0.6979814033463825,0.6918798509786883,0.5433046124796208
1641,Angela Spencer,Adventure,Medium,0.6966376942656667,0.7882119130119997,0.5130730025781778,0.4346199574842485,0.8813618582713699
